Trial,Coherence,Practice,Block,Target_Direction,Distractor_Direction,RT,Acc,Congruency
1,20,1,3,2,1,22.6811455927091,1,0
2,20,1,3,2,2,2.44001628190745,1,1
3,40,1,3,2,1,1.11784018122125,1,0
4,80,1,3,2,1,1.09007724875119,1,0
5,10,1,3,1,1,2.23307641479187,1,1
6,80,1,3,1,2,0.867485909489915,1,0
7,80,1,3,1,1,0.612738558440469,1,1
8,80,1,3,2,2,0.674160113208927,1,1
9,60,1,3,2,1,0.604565496905707,1,0
10,20,1,3,1,1,1.51401011203416,1,1
11,40,1,3,2,2,0.730083282338455,1,1
12,40,1,3,1,1,0.558290213812143,1,1
13,60,1,3,1,1,0.583688447135501,1,1
14,90,1,3,1,2,0.507770885713398,1,0
15,40,1,3,1,2,1.19042341934983,1,0
16,60,1,3,1,2,1.44412320107222,1,0
17,90,1,3,2,1,0.748943138634786,1,0
18,90,1,3,1,1,1.29521896294318,1,1
19,10,1,3,2,2,3.25805064057931,1,1
20,10,1,3,2,1,2.01966240338515,1,0
21,60,1,3,2,2,0.884868415188976,1,1
22,20,1,3,1,2,0.776355678448454,1,0
23,10,1,3,1,2,1.48782196163666,0,0
24,90,1,3,2,2,0.765474381507374,1,1
1,90,0,4,2,1,0.962520979344845,1,0
2,80,0,4,1,1,0.553103969898075,1,1
3,40,0,4,1,1,0.637738044257276,1,1
4,80,0,4,2,1,0.583362953737378,1,0
5,80,0,4,2,2,0.504693493130617,1,1
6,60,0,4,2,2,0.621201388421468,1,1
7,80,0,4,1,2,0.524904760648496,1,0
8,10,0,4,1,1,1.191010895418,1,1
9,80,0,4,2,1,0.537452136864886,1,0
10,20,0,4,1,1,0.996009637834504,1,1
11,20,0,4,1,2,0.562289236695506,1,0
12,40,0,4,2,2,0.783557672519237,1,1
13,10,0,4,1,2,0.811342978151515,1,0
14,60,0,4,1,1,0.878462833701633,1,1
15,20,0,4,2,2,0.940548366284929,1,1
16,90,0,4,2,2,0.604395893868059,1,1
17,20,0,4,1,1,0.6917428948218,1,1
18,90,0,4,1,2,0.676104413345456,1,0
19,40,0,4,1,2,0.553140055621043,1,0
20,80,0,4,2,2,0.510912150260992,1,1
21,20,0,4,2,2,1.85048807773273,1,1
22,10,0,4,1,1,1.45292956742924,0,1
23,20,0,4,1,2,1.92888184334151,1,0
24,40,0,4,2,1,0.664404330775142,1,0
25,90,0,4,1,2,0.499034164939076,1,0
26,60,0,4,1,2,0.514461905579083,1,0
27,10,0,4,2,1,1.06897285883315,1,0
28,80,0,4,1,2,0.97488395718392,1,0
29,40,0,4,1,2,0.631415099021979,1,0
30,90,0,4,1,2,0.510789458756335,1,0
31,80,0,4,1,2,0.427536747069098,1,0
32,20,0,4,2,1,0.649970752419904,1,0
33,10,0,4,1,1,0.8319793358678,1,1
34,80,0,4,1,2,0.696259748074226,1,0
35,20,0,4,2,1,0.787701759953052,1,0
36,10,0,4,2,1,1.26342164364178,1,0
37,10,0,4,1,2,1.37807076203171,0,0
38,60,0,4,2,2,0.667225514655001,1,1
39,80,0,4,2,1,0.560047228937037,1,0
40,60,0,4,2,1,0.477765223942697,1,0
41,90,0,4,1,1,0.495836967485957,1,1
42,90,0,4,1,2,0.564485054463148,1,0
43,80,0,4,2,2,0.584250663174316,1,1
44,10,0,4,1,2,6.70966019132175,1,0
45,60,0,4,1,1,2.49255713366438,1,1
46,10,0,4,2,1,0.794298595865257,1,0
47,60,0,4,2,1,1.09197463747114,1,0
48,10,0,4,1,1,1.03116834477987,0,1
49,90,0,4,2,2,0.563231074716896,1,1
50,10,0,4,2,1,0.978347467491403,1,0
51,90,0,4,1,2,0.604409606428817,1,0
52,40,0,4,2,1,0.62245175964199,1,0
53,20,0,4,1,2,3.0979482724797,0,0
54,40,0,4,1,1,1.46707734651864,1,1
55,80,0,4,1,1,0.640983957331628,1,1
56,90,0,4,2,2,0.533610808779486,1,1
57,80,0,4,2,1,0.483658748562448,1,0
58,90,0,4,1,2,0.572307723457925,1,0
59,90,0,4,2,1,0.549575866083615,1,0
60,80,0,4,1,1,0.426396798109636,1,1
61,10,0,4,1,1,0.467625849996693,0,1
62,10,0,4,1,1,3.80693474283908,1,1
63,90,0,4,2,2,0.650928468210623,1,1
64,40,0,4,2,2,0.675262172007933,1,1
65,90,0,4,2,1,1.79346104559954,1,0
66,10,0,4,2,2,1.84415611135773,0,1
67,20,0,4,2,1,0.899951897677965,1,0
68,80,0,4,1,2,0.566789129632525,1,0
69,40,0,4,1,2,0.653901934158057,1,0
70,90,0,4,1,2,0.695570510346442,1,0
71,80,0,4,1,1,0.503324038814753,1,1
72,60,0,4,2,1,0.596005956991576,1,0
73,80,0,4,1,1,0.483609671937302,1,1
74,60,0,4,2,1,0.490657579735853,1,0
75,10,0,4,2,1,1.03983686352149,0,0
76,10,0,4,1,1,0.483890779898502,1,1
77,60,0,4,2,2,0.501700901892036,1,1
78,40,0,4,1,2,0.474852382205427,1,0
79,90,0,4,2,1,0.605224061873741,1,0
80,60,0,4,1,2,0.41552163567394,1,0
81,20,0,4,1,2,0.391428263159469,0,0
82,10,0,4,1,2,1.78294132777955,0,0
83,90,0,4,2,2,0.592859640484676,1,1
84,40,0,4,1,1,0.501211218186654,1,1
85,10,0,4,1,1,1.94918152107857,0,1
86,20,0,4,1,1,0.668104202719405,1,1
87,20,0,4,1,2,1.55969827983063,0,0
88,60,0,4,1,2,0.574012775090523,1,0
89,40,0,4,2,1,0.858983385027386,1,0
90,10,0,4,2,1,1.91757942561526,1,0
91,90,0,4,1,1,0.743106990354136,1,1
92,20,0,4,2,1,1.62821934511885,1,0
93,60,0,4,2,1,0.559192718472332,1,0
94,40,0,4,1,1,0.896156759466976,1,1
95,80,0,4,2,2,0.607342656236142,1,1
96,80,0,4,1,1,0.576112965703942,1,1
97,20,0,4,1,2,2.63368092325982,1,0
98,20,0,4,1,2,0.809194071684033,1,0
99,10,0,4,1,2,0.725469719152898,1,0
100,90,0,4,1,1,0.704891459434293,1,1
101,90,0,4,1,2,0.581551449140534,1,0
102,60,0,4,1,1,0.534109513857402,1,1
103,80,0,4,2,1,0.615706250420772,1,0
104,20,0,4,2,1,0.606710072956048,1,0
105,80,0,4,1,2,0.655869690002874,1,0
106,40,0,4,2,2,0.920045886654407,1,1
107,20,0,4,2,1,1.31717930687591,1,0
108,20,0,4,2,1,3.16665698366705,1,0
109,80,0,4,2,1,0.940208077663556,1,0
110,60,0,4,1,1,0.602563820313662,1,1
111,10,0,4,2,2,1.39398999058176,0,1
112,10,0,4,1,1,0.805607148096897,1,1
113,90,0,4,2,1,0.67525964602828,1,0
114,60,0,4,1,2,0.86640008923132,1,0
115,20,0,4,2,2,1.43939127668273,1,1
116,40,0,4,2,1,0.929231153451838,1,0
117,10,0,4,1,2,3.36801041581202,0,0
118,80,0,4,2,1,0.584870255435817,1,0
119,90,0,4,2,1,0.506921427207999,1,0
120,20,0,4,2,1,0.667735767201521,1,0
121,40,0,4,1,1,0.60140979802236,1,1
122,20,0,4,1,2,0.938256560242735,1,0
123,40,0,4,1,1,0.540721866535023,1,1
124,40,0,4,1,2,0.615714189363644,1,0
125,10,0,4,1,2,0.571780510596,0,0
126,60,0,4,2,2,2.39610245032236,1,1
127,60,0,4,2,1,1.48447320400737,1,0
128,60,0,4,1,1,0.803521752590314,1,1
129,10,0,4,2,2,0.56863563740626,1,1
130,80,0,4,2,2,0.588250407599844,1,1
131,20,0,4,1,1,0.519945496111177,1,1
132,60,0,4,1,1,0.533064470509999,1,1
133,90,0,4,2,2,0.499866663245484,1,1
134,40,0,4,2,2,0.855197268188931,1,1
135,40,0,4,2,1,6.56451247970108,1,0
136,80,0,4,2,1,1.27331383014098,1,0
137,80,0,4,2,2,0.695833936217241,1,1
138,10,0,4,2,1,1.97296022588853,1,0
139,90,0,4,1,1,0.799974162597209,1,1
140,40,0,4,2,2,0.689609505236149,1,1
141,40,0,4,1,2,0.933915805537254,1,0
142,40,0,4,1,1,1.46393860806711,1,1
143,90,0,4,1,2,2.25501041614916,1,0
144,20,0,4,1,1,1.56992353789974,1,1
145,40,0,4,2,2,0.593420052202418,1,1
146,90,0,4,2,2,0.542560796369798,1,1
147,60,0,4,1,2,0.533182470826432,1,0
148,20,0,4,2,1,1.76923199067824,1,0
149,20,0,4,1,1,0.815808589570224,1,1
150,90,0,4,1,1,0.585843127337284,1,1
151,40,0,4,2,2,0.709894387749955,1,1
152,40,0,4,2,1,0.622481710859574,1,0
153,80,0,4,2,1,0.604263098328374,1,0
154,90,0,4,1,1,0.537420381326228,1,1
155,10,0,4,2,2,0.592927842517383,1,1
156,60,0,4,1,2,0.588530433131382,1,0
157,90,0,4,1,1,0.547697602887638,1,1
158,40,0,4,2,1,0.881697921198793,1,0
159,80,0,4,1,1,0.758639018749818,1,1
160,20,0,4,1,2,0.984567568288185,0,0
161,60,0,4,1,1,0.764766739914194,1,1
162,90,0,4,2,1,0.532129127765074,1,0
163,60,0,4,2,1,0.716845946619287,1,0
164,80,0,4,1,2,0.493553100270219,1,0
165,80,0,4,2,2,0.570701546734199,1,1
166,40,0,4,2,1,0.825921621057205,1,0
167,90,0,4,2,1,0.496999650262296,1,0
168,10,0,4,2,2,1.46297078812495,1,1
