Trial,Coherence,Practice,Block,Target_Direction,Distractor_Direction,RT,Acc,Congruency
1,40,1,3,2,1,5.52769762719981,1,0
2,10,1,3,2,2,3.62613381468691,0,1
3,80,1,3,1,1,1.21221820625942,1,1
4,90,1,3,2,1,0.797119345748797,1,0
5,80,1,3,2,2,0.940834144013934,0,1
6,20,1,3,2,1,6.63934372994117,0,0
7,90,1,3,1,1,0.873922118218616,1,1
8,20,1,3,1,1,1.69044766551815,0,1
9,90,1,3,2,2,1.17600325634703,1,1
10,40,1,3,1,2,1.81444195529912,1,0
11,60,1,3,1,2,1.48028237826657,1,0
12,10,1,3,1,1,2.74523126648273,1,1
13,40,1,3,2,2,4.25295867165551,1,1
14,80,1,3,1,2,0.936483283643611,1,0
15,20,1,3,1,2,1.10669441416394,0,0
16,60,1,3,2,2,0.74480581539683,0,1
17,40,1,3,1,1,0.749657185166143,0,1
18,60,1,3,1,1,2.10162328195293,1,1
19,60,1,3,2,1,2.42223698529415,1,0
20,90,1,3,1,2,0.85112060722895,1,0
21,10,1,3,1,2,2.45545393007342,0,0
22,10,1,3,2,1,2.58032438217197,0,0
23,80,1,3,2,1,1.18301616352983,1,0
24,20,1,3,2,2,1.14630864292849,0,1
1,40,0,4,2,2,2.53096338885371,1,1
2,80,0,4,2,2,1.12324226240162,1,1
3,90,0,4,2,1,1.08351905480959,1,0
4,90,0,4,2,1,0.980083906673826,1,0
5,40,0,4,2,2,1.24207376223058,1,1
6,90,0,4,1,2,0.633874210878275,1,0
7,20,0,4,1,1,1.09179965464864,1,1
8,90,0,4,2,2,0.575996977393515,1,1
9,10,0,4,2,1,0.493618954555131,0,0
10,90,0,4,1,1,0.753766992827877,1,1
11,90,0,4,2,1,0.669050612370484,1,0
12,60,0,4,1,1,0.683054414461367,1,1
13,10,0,4,1,1,4.89277981617488,0,1
14,10,0,4,1,1,1.29836286103819,1,1
15,80,0,4,2,1,0.71589029347524,1,0
16,10,0,4,1,1,1.86315123981331,0,1
17,10,0,4,1,2,0.72225185262505,1,0
18,10,0,4,2,1,6.70988273574039,1,0
19,20,0,4,2,1,2.53367451217491,0,0
20,10,0,4,1,1,0.704386873985641,1,1
21,20,0,4,1,2,1.51482619647868,1,0
22,80,0,4,1,2,0.725372188608162,1,0
23,20,0,4,2,2,2.8834050957812,1,1
24,90,0,4,1,2,0.793948489706963,1,0
25,10,0,4,1,1,2.52768824493978,1,1
26,40,0,4,2,1,1.7156795526389,1,0
