Trial,Coherence,Practice,Block,Target_Direction,Distractor_Direction,RT,Acc,Congruency
1,10,1,3,1,1,4.30251911011055,0,1
2,90,1,3,1,2,0.950726352015408,1,0
3,90,1,3,1,1,0.68061513212615,1,1
4,20,1,3,1,2,1.02855790156991,1,0
5,40,1,3,1,1,0.698715022534088,1,1
6,20,1,3,1,1,0.785879068713257,1,1
7,10,1,3,2,1,1.73249777982437,0,0
8,20,1,3,2,1,1.08213766208428,1,0
9,90,1,3,2,2,0.63860626730002,1,1
10,60,1,3,2,2,0.521784786752505,1,1
11,60,1,3,2,1,0.622904274971006,1,0
12,10,1,3,2,2,1.85241577856596,1,1
13,20,1,3,2,2,0.802975053560658,1,1
14,80,1,3,2,1,0.734776594927098,1,0
15,40,1,3,2,2,0.520479926039116,1,1
16,10,1,3,1,2,0.95031317018038,1,0
17,80,1,3,1,2,0.70898466608287,1,0
18,80,1,3,2,2,0.652448400083813,1,1
19,60,1,3,1,2,0.626534140546937,1,0
20,60,1,3,1,1,0.639097755213697,1,1
21,40,1,3,1,2,0.723803279256572,1,0
22,90,1,3,2,1,0.538410574279624,1,0
23,40,1,3,2,1,0.762847338874053,1,0
24,80,1,3,1,1,0.591278002090803,1,1
1,80,0,4,2,1,0.725257534975754,1,0
2,20,0,4,1,1,0.671237528314123,1,1
3,20,0,4,1,1,0.688869386545775,1,1
4,80,0,4,2,2,0.510899520311796,1,1
5,40,0,4,1,2,0.615768678795575,1,0
6,40,0,4,2,1,0.624887186924752,1,0
7,40,0,4,2,1,0.861945303385255,1,0
8,60,0,4,2,1,0.669473296004071,1,0
9,20,0,4,2,1,1.58576842980438,1,0
10,80,0,4,1,1,0.903670895074356,1,1
11,60,0,4,1,1,0.857770182128661,1,1
12,10,0,4,1,1,2.406454008531,0,1
13,80,0,4,1,2,3.24182396144352,1,0
14,40,0,4,2,2,0.989066017797086,1,1
15,20,0,4,2,2,1.97665504585257,1,1
16,60,0,4,1,1,0.920411435285132,1,1
17,80,0,4,2,1,0.759230464167558,1,0
18,10,0,4,1,2,1.8241613581522,1,0
19,60,0,4,1,1,0.704472864778836,1,1
20,40,0,4,2,1,1.2570268878535,1,0
21,80,0,4,2,2,0.666387603534531,1,1
22,20,0,4,1,2,0.905812223471003,1,0
23,10,0,4,1,1,1.89916955863919,1,1
24,20,0,4,1,1,0.677311842585368,1,1
25,10,0,4,1,1,2.49083295653782,0,1
26,60,0,4,2,1,0.625399965430006,1,0
27,40,0,4,1,2,0.669938802177057,1,0
28,10,0,4,1,1,1.21122829757951,0,1
29,60,0,4,2,2,0.673132391038052,1,1
30,40,0,4,1,1,0.642595907804207,1,1
31,90,0,4,1,1,0.651901700974122,1,1
32,10,0,4,2,2,2.8869462325938,1,1
33,10,0,4,2,2,1.66854553137546,1,1
34,40,0,4,2,1,0.64164865686962,1,0
35,10,0,4,1,1,2.39744050993522,1,1
36,10,0,4,1,1,2.16507245838147,0,1
37,80,0,4,1,2,0.869782045679131,1,0
38,90,0,4,1,1,0.86599556794863,1,1
39,40,0,4,1,2,1.030944613065,1,0
40,80,0,4,2,1,0.636846726138174,1,0
41,10,0,4,1,1,2.91127091484941,0,1
42,90,0,4,1,1,0.689637291302461,1,1
43,40,0,4,2,1,0.622411704484875,1,0
44,20,0,4,1,2,1.95815063418922,0,0
45,90,0,4,1,2,0.591108759924282,1,0
46,90,0,4,1,2,0.605554246444626,1,0
47,80,0,4,2,1,0.568796940794527,1,0
48,40,0,4,1,2,0.907315555808964,1,0
