Trial,Coherence,Practice,Block,Target_Direction,Distractor_Direction,RT,Acc,Congruency
1,10,1,3,2,1,7.45616914983839,1,0
2,90,1,3,1,1,1.10963071271544,1,1
3,60,1,3,2,2,2.37089380109683,1,1
4,40,1,3,2,1,2.5091831049649,1,0
5,90,1,3,2,2,1.79284462623764,1,1
6,60,1,3,1,2,0.825968108838424,1,0
7,10,1,3,1,2,3.21313839318464,1,0
8,40,1,3,2,2,3.12812827475136,0,1
9,80,1,3,2,2,1.13771734450711,1,1
10,80,1,3,1,2,0.980939500033855,1,0
11,40,1,3,1,1,1.57245046866592,1,1
12,60,1,3,1,1,2.92744776949985,1,1
13,20,1,3,2,1,1.14556058507878,1,0
14,90,1,3,1,2,1.16755377501249,1,0
15,90,1,3,2,1,0.820079994911794,1,0
16,80,1,3,1,1,0.671147916989867,1,1
17,10,1,3,2,2,3.40519043180393,0,1
18,20,1,3,1,1,2.15054655494168,1,1
19,20,1,3,1,2,2.27545994910179,1,0
20,10,1,3,1,1,3.79144666378852,1,1
21,40,1,3,1,2,2.1676338854013,1,0
22,20,1,3,2,2,3.6787515481119,1,1
23,80,1,3,2,1,0.904277822875883,1,0
24,60,1,3,2,1,3.78033838339616,1,0
1,20,0,4,1,2,1.27262216474628,1,0
2,80,0,4,2,2,0.709214066504501,1,1
3,10,0,4,1,1,1.58207418076927,1,1
4,40,0,4,2,1,0.918892195913941,1,0
5,80,0,4,1,1,0.677748002985027,1,1
6,80,0,4,2,1,1.22139842435718,1,0
7,40,0,4,2,2,1.00553266919451,1,1
8,20,0,4,1,2,2.07605724065797,1,0
9,20,0,4,1,2,1.87243033287814,1,0
10,90,0,4,1,2,3.85324966732878,1,0
11,60,0,4,1,1,1.07220400293591,1,1
12,10,0,4,2,1,13.1784946174594,0,0
13,20,0,4,1,2,1.46205437689787,0,0
14,40,0,4,2,2,1.00018908939091,1,1
15,10,0,4,2,1,1.1633566399687,1,0
16,10,0,4,1,1,2.07944930234225,1,1
17,90,0,4,1,2,1.60591929202201,1,0
18,80,0,4,1,1,0.823282967205159,1,1
19,20,0,4,1,1,4.20545248658163,1,1
20,20,0,4,2,1,9.97804000903852,1,0
21,80,0,4,2,2,1.97548946726602,1,1
22,10,0,4,2,1,3.49301776575157,0,0
23,10,0,4,2,1,6.05550134670921,0,0
24,90,0,4,2,1,1.00992105877958,1,0
25,90,0,4,1,2,1.01208476116881,1,0
26,90,0,4,2,1,0.893363323004451,1,0
27,90,0,4,2,2,0.996843939181417,1,1
28,60,0,4,1,1,0.803718710027169,1,1
29,10,0,4,1,2,1.58259958948474,1,0
30,90,0,4,2,1,0.873711377440486,1,0
31,90,0,4,2,1,1.04306366684614,1,0
32,90,0,4,1,1,0.795149784768,1,1
33,20,0,4,1,1,17.7099007786019,1,1
34,10,0,4,1,1,1.17214713181602,0,1
35,80,0,4,2,2,0.757250351482071,1,1
36,20,0,4,1,2,7.39963863720186,1,0
37,20,0,4,2,2,2.06917749001877,1,1
38,20,0,4,1,1,1.6884586183005,1,1
39,20,0,4,1,2,1.17789703723975,1,0
40,10,0,4,2,2,1.67809334374033,1,1
41,90,0,4,1,2,0.725650048931129,1,0
42,80,0,4,1,1,0.697517588210758,1,1
43,20,0,4,1,1,1.5613854911644,1,1
44,10,0,4,1,1,0.696508991124574,1,1
45,20,0,4,1,2,0.749950923374854,1,0
46,40,0,4,2,1,1.74967558897333,1,0
47,60,0,4,1,2,0.777371772855986,1,0
48,20,0,4,1,2,0.83156825840706,1,0
49,80,0,4,2,2,0.564001708989963,1,1
50,20,0,4,2,1,5.09531585144578,1,0
51,60,0,4,2,1,1.13594625529367,1,0
52,80,0,4,1,1,0.648883001296781,1,1
53,80,0,4,1,1,0.599305132520385,1,1
54,90,0,4,1,1,0.51461292966269,1,1
55,90,0,4,1,1,0.534670479246415,1,1
56,60,0,4,2,2,0.74413462006487,1,1
57,90,0,4,2,2,0.570214594830759,1,1
58,90,0,4,2,1,2.60508787608705,1,0
59,80,0,4,1,2,0.617192123434506,0,0
60,40,0,4,1,1,0.692123127460945,1,1
61,90,0,4,1,1,0.554282730503473,1,1
62,40,0,4,1,2,1.437416461471,1,0
63,60,0,4,1,1,0.940089333918877,1,1
64,90,0,4,1,2,1.5971627208055,1,0
65,10,0,4,1,2,5.94804624462267,1,0
66,90,0,4,2,2,0.53326529962942,1,1
67,90,0,4,1,1,0.67309005279094,1,1
68,90,0,4,1,1,0.584251234889962,1,1
69,10,0,4,1,1,3.10337705002166,1,1
70,60,0,4,1,1,0.664398796798196,1,1
71,20,0,4,2,1,2.8646827195771,1,0
72,20,0,4,2,2,0.940366472583264,1,1
73,60,0,4,2,1,0.646670583169907,1,0
74,60,0,4,2,1,0.628023626108188,1,0
75,40,0,4,2,1,0.913372878509108,1,0
76,40,0,4,1,1,0.68193286890164,1,1
77,80,0,4,2,1,0.889474360330496,1,0
78,80,0,4,1,2,0.637310297111981,1,0
79,20,0,4,1,1,0.951053632132243,1,1
80,60,0,4,2,1,0.560012427915353,1,0
81,20,0,4,2,2,6.95462937036064,1,1
82,60,0,4,1,1,0.83615115028806,1,1
83,80,0,4,2,2,0.850624067184981,1,1
84,90,0,4,1,2,0.605432134238072,1,0
85,80,0,4,2,1,0.59538080584025,1,0
86,10,0,4,1,2,4.07101966819027,1,0
87,80,0,4,2,1,0.764189282839652,1,0
88,40,0,4,2,1,0.638549482275266,1,0
89,90,0,4,1,1,0.733276053215377,1,1
90,40,0,4,2,2,0.57666167721618,1,1
91,90,0,4,2,2,0.624113372759894,1,1
92,80,0,4,2,1,0.620333389146253,1,0
93,80,0,4,1,2,0.60784338490339,1,0
94,90,0,4,2,1,0.629715687478893,1,0
95,90,0,4,1,1,0.752218913519755,1,1
96,40,0,4,2,2,0.600543595966883,1,1
97,60,0,4,1,2,0.624115537910257,1,0
98,80,0,4,1,2,0.665958062571008,1,0
99,40,0,4,2,1,0.888061241887044,1,0
100,10,0,4,1,1,7.31845252698986,0,1
101,90,0,4,2,1,0.895414076920133,1,0
102,60,0,4,1,2,0.662652606668416,1,0
103,40,0,4,2,2,3.98945646180073,1,1
