Trial,Coherence,Practice,Block,Target_Direction,Distractor_Direction,RT,Acc,Congruency
1,90,1,3,1,1,1.50775591295678,1,1
2,10,1,3,2,1,0.915050144772977,1,0
3,60,1,3,2,1,0.694885492674075,1,0
4,90,1,3,2,1,0.701120751560666,1,0
5,80,1,3,2,2,0.626711908611469,1,1
6,20,1,3,2,2,1.46207097626757,0,1
7,40,1,3,2,1,0.759473234415054,1,0
8,60,1,3,1,2,0.682966004358605,1,0
9,40,1,3,2,2,0.663455154048279,1,1
10,90,1,3,1,2,0.656011022045277,1,0
11,40,1,3,1,2,0.591318270657212,1,0
12,10,1,3,2,2,1.74612655420788,1,1
13,10,1,3,1,2,2.09105556632858,1,0
14,40,1,3,1,1,1.04078773770016,1,1
15,20,1,3,1,2,2.36072086368222,1,0
16,90,1,3,2,2,0.698517524637282,1,1
17,80,1,3,1,2,0.672040678793564,1,0
18,80,1,3,2,1,0.590746311238036,1,0
19,80,1,3,1,1,0.670098542934284,1,1
20,20,1,3,2,1,2.26884362450801,1,0
21,60,1,3,2,2,0.755396986729465,1,1
22,20,1,3,1,1,1.39558115403634,1,1
23,60,1,3,1,1,0.955656371195801,1,1
24,10,1,3,1,1,2.4742066183826,0,1
1,10,0,4,1,1,1.33929566363804,1,1
2,40,0,4,2,1,0.740543004125357,1,0
3,10,0,4,2,2,3.49141808389686,1,1
4,80,0,4,2,2,0.862303224392235,1,1
5,80,0,4,1,2,0.621558500803076,1,0
6,90,0,4,1,2,1.22211256157607,1,0
7,10,0,4,1,2,1.93720247293822,1,0
8,10,0,4,1,2,1.71104722318705,0,0
9,90,0,4,1,2,1.01139949250501,1,0
10,40,0,4,1,2,0.724952872027643,1,0
11,40,0,4,2,1,1.41971747740172,1,0
12,80,0,4,1,2,0.705642658635043,1,0
13,10,0,4,2,2,11.0437417184003,1,1
14,40,0,4,2,1,1.04453668766655,1,0
15,60,0,4,1,1,0.865251431125216,1,1
16,80,0,4,1,1,1.19812779850326,1,1
17,80,0,4,1,2,0.578561592730694,1,0
18,90,0,4,1,2,0.584795408183709,1,0
19,90,0,4,1,1,0.536472963052802,1,1
20,80,0,4,1,2,0.44493168243207,1,0
21,80,0,4,1,1,0.548445136635564,1,1
22,20,0,4,2,2,0.626071747159585,1,1
23,20,0,4,1,2,1.71484741498716,0,0
24,20,0,4,2,1,1.69155369407963,1,0
25,20,0,4,1,2,1.30578101135325,1,0
26,80,0,4,2,1,0.564016143325716,1,0
27,90,0,4,1,1,0.580866029369645,1,1
28,80,0,4,2,1,0.488234958727844,1,0
29,40,0,4,2,1,0.609567201812752,1,0
30,10,0,4,1,1,0.60116751876194,1,1
31,40,0,4,1,2,1.52548123977613,1,0
32,20,0,4,1,2,0.701458875206299,1,0
33,60,0,4,1,2,0.589521921472624,1,0
34,10,0,4,1,2,7.89796786627267,1,0
35,90,0,4,1,2,0.574428690131754,1,0
36,90,0,4,2,2,0.599594179424457,1,1
37,60,0,4,2,2,0.690539684263058,1,1
38,90,0,4,1,1,0.525873492006212,1,1
39,40,0,4,1,2,0.515875209704973,1,0
40,80,0,4,2,2,0.509209086652845,1,1
41,60,0,4,1,2,0.444028816651553,1,0
42,60,0,4,1,2,0.933995170285925,1,0
43,90,0,4,2,2,0.49130477453582,1,1
44,10,0,4,2,1,3.13535300537478,1,0
45,20,0,4,2,1,0.583808823372237,1,0
46,60,0,4,2,1,0.577640683972277,1,0
47,40,0,4,2,2,0.635315476218238,1,1
48,80,0,4,2,1,0.600787896546535,1,0
49,60,0,4,2,2,0.533761117956601,1,1
50,80,0,4,2,2,0.557508797734044,1,1
51,20,0,4,2,1,0.57091177185066,1,0
52,10,0,4,1,2,0.851927124080248,1,0
53,40,0,4,1,2,0.703122428967617,1,0
54,20,0,4,2,2,0.641892106505111,1,1
55,60,0,4,2,1,0.516750650247559,1,0
56,90,0,4,1,2,0.538387673674151,1,0
57,20,0,4,1,2,0.514817896881141,1,0
58,40,0,4,1,1,0.678895169403404,1,1
59,80,0,4,1,1,0.687922023003921,1,1
60,80,0,4,1,2,0.564248174778186,1,0
61,40,0,4,2,2,0.644987904001027,1,1
62,40,0,4,2,1,0.53602874733042,1,0
63,90,0,4,1,1,0.551933908252977,1,1
64,20,0,4,2,2,0.625286520924419,1,1
65,20,0,4,1,2,2.98336698929779,1,0
66,90,0,4,1,2,0.595027165370993,1,0
67,80,0,4,2,1,0.487322349683382,1,0
68,10,0,4,2,2,1.53282360988669,1,1
69,10,0,4,1,2,2.25338231853675,0,0
70,20,0,4,1,1,1.34069037844893,1,1
71,20,0,4,2,2,0.691431724349968,1,1
72,80,0,4,2,2,0.629356634104624,1,1
73,90,0,4,2,2,0.590191312250681,1,1
74,20,0,4,1,1,0.662521615391597,1,1
75,90,0,4,1,1,0.580210351152346,1,1
76,40,0,4,2,2,0.567431299947202,1,1
77,90,0,4,1,1,0.54117962915916,1,1
78,40,0,4,1,2,0.645384486531839,1,0
79,80,0,4,1,2,0.606576774618588,1,0
80,90,0,4,2,1,0.583844187553041,1,0
81,80,0,4,2,2,0.410977144725621,1,1
82,80,0,4,2,2,0.585093837347813,1,1
83,10,0,4,1,1,0.644000597647391,1,1
84,90,0,4,2,2,0.522087734658271,1,1
85,80,0,4,1,2,0.483131710090674,1,0
86,20,0,4,2,1,0.433217882877216,1,0
87,20,0,4,1,1,0.514510085340589,1,1
88,20,0,4,1,2,1.3598750133533,1,0
89,60,0,4,1,1,0.550219112774357,1,1
90,60,0,4,2,2,0.517717026988976,1,1
91,60,0,4,1,1,0.5089301437838,1,1
92,60,0,4,1,1,0.517539845895953,1,1
93,40,0,4,2,2,0.486484077526256,1,1
94,10,0,4,1,2,0.588757263962179,0,0
95,90,0,4,1,2,0.635247274069116,1,0
