Trial,Coherence,Practice,Block,Target_Direction,Distractor_Direction,RT,Acc,Congruency
1,60,1,3,2,2,1.11653965088772,1,1
2,60,1,3,1,1,0.551346954714973,1,1
3,40,1,3,2,1,0.732723315770272,0,0
4,40,1,3,2,2,0.603449003829155,1,1
5,80,1,3,1,2,1.00184795126552,0,0
6,20,1,3,2,2,0.675155719043687,1,1
7,10,1,3,2,1,0.923450577131007,0,0
8,10,1,3,1,2,0.5531371688121,0,0
9,90,1,3,2,1,2.46123831137083,1,0
10,20,1,3,1,2,0.89424890576629,0,0
11,80,1,3,2,2,0.659336808836088,1,1
12,40,1,3,1,2,0.595089739887044,1,0
13,60,1,3,2,1,0.571367689582985,1,0
14,80,1,3,1,1,0.595168767613359,1,1
15,10,1,3,2,2,0.830672670854256,1,1
16,40,1,3,1,1,0.517858296341728,1,1
17,90,1,3,1,2,0.796866818680428,1,0
18,90,1,3,2,2,0.600141744827852,1,1
19,10,1,3,1,1,0.932962780760136,1,1
20,20,1,3,2,1,0.709409395349212,0,0
21,20,1,3,1,1,0.607192178606056,1,1
22,60,1,3,1,2,0.583795621874742,1,0
23,80,1,3,2,1,0.480831069289707,1,0
24,90,1,3,1,1,0.54180768673541,1,1
1,90,0,4,2,1,0.533584105200134,1,0
2,60,0,4,1,2,0.410663772083353,1,0
3,80,0,4,2,1,0.471210969204549,1,0
4,10,0,4,2,1,0.747053327911999,1,0
5,10,0,4,2,2,0.703624127956573,1,1
6,40,0,4,1,2,0.458194117527455,1,0
7,90,0,4,2,2,0.436469774402212,1,1
8,10,0,4,1,2,0.493680122192018,1,0
9,20,0,4,2,1,0.623209199577104,0,0
10,10,0,4,2,1,0.556951432547066,1,0
11,90,0,4,1,1,0.550626683165319,1,1
12,40,0,4,1,1,0.481321113707963,1,1
13,60,0,4,1,2,0.623344521096442,0,0
14,10,0,4,1,1,0.838816502888221,0,1
15,10,0,4,2,1,0.741968845715746,1,0
16,60,0,4,1,2,0.483280209125951,1,0
17,80,0,4,2,1,0.536774085485376,1,0
18,40,0,4,1,1,0.483684008650016,1,1
19,40,0,4,1,2,0.868169012654107,1,0
20,90,0,4,1,2,0.514929937722627,1,0
21,80,0,4,2,1,0.53868085652357,1,0
22,90,0,4,1,1,0.495094322715886,1,1
23,80,0,4,1,2,0.465275585069321,1,0
24,80,0,4,1,2,0.535085633280687,1,0
25,40,0,4,2,1,0.538518470653798,1,0
26,40,0,4,2,1,0.571104624483269,1,0
27,20,0,4,2,2,0.769590682990383,1,1
28,60,0,4,1,1,0.471892268164083,1,1
29,20,0,4,1,2,0.626198903948534,1,0
30,60,0,4,2,1,0.571977177925874,1,0
31,80,0,4,1,1,0.437352792709135,1,1
32,80,0,4,2,2,0.521137769217603,1,1
33,20,0,4,2,1,1.25810440833448,1,0
34,10,0,4,2,2,0.590645418909844,1,1
35,60,0,4,2,1,0.546704162145033,1,0
36,10,0,4,2,1,0.828377978003118,0,0
37,90,0,4,2,1,0.555018679762725,1,0
38,80,0,4,1,1,0.46060175873572,1,1
39,60,0,4,1,1,0.592500587285031,1,1
40,80,0,4,2,1,0.479495535662863,1,0
41,60,0,4,2,2,0.601288910838775,1,1
42,80,0,4,1,2,0.566041793790646,1,0
43,10,0,4,2,2,0.77857747807866,0,1
44,20,0,4,1,1,0.639542692515533,1,1
45,60,0,4,2,2,0.495259234623518,1,1
46,10,0,4,1,1,0.70890635997057,0,1
47,80,0,4,2,1,0.482991162221879,1,0
48,10,0,4,2,1,0.663725196907762,1,0
49,60,0,4,1,2,0.464467264246196,1,0
