Trial,Coherence,Practice,Block,Target_Direction,Distractor_Direction,RT,Acc,Congruency
1,60,1,3,1,2,2.33937036118004,0,0
2,90,1,3,1,1,1.12156896566739,1,1
3,90,1,3,2,1,0.654857721005101,1,0
4,60,1,3,2,1,0.984219335077796,1,0
5,60,1,3,1,1,0.65777272899868,1,1
6,60,1,3,2,2,0.951287828735076,1,1
7,10,1,3,2,2,2.01529928087257,1,1
8,80,1,3,2,2,0.661267635121476,1,1
9,10,1,3,1,2,1.32404185080668,1,0
10,40,1,3,2,2,0.757643686258234,1,1
11,80,1,3,1,2,0.698763268708717,1,0
12,90,1,3,1,2,0.978049030469265,1,0
13,80,1,3,1,1,2.90385345427785,0,1
14,90,1,3,2,2,1.27140679623699,0,1
15,20,1,3,1,2,2.6286793043837,1,0
16,20,1,3,2,1,0.718708230706397,1,0
17,40,1,3,1,2,0.900354939571116,1,0
18,10,1,3,2,1,0.811187380400952,1,0
19,40,1,3,2,1,0.741130841197446,1,0
20,40,1,3,1,1,1.61582302965689,1,1
21,20,1,3,1,1,2.43817823188147,1,1
22,80,1,3,2,1,0.572157091402914,1,0
23,20,1,3,2,2,2.29562395170797,0,1
24,10,1,3,1,1,1.36631523945834,1,1
1,80,0,4,1,2,1.40837067004759,1,0
2,10,0,4,2,2,0.839340770849958,1,1
3,20,0,4,1,2,0.916242418345064,1,0
4,40,0,4,2,1,0.65524131275015,1,0
5,80,0,4,2,1,0.660285741498228,1,0
6,80,0,4,1,2,0.577616506488994,1,0
7,10,0,4,1,1,0.834372122189961,1,1
8,60,0,4,1,1,0.503882467222866,1,1
9,60,0,4,2,2,0.472503009543288,1,1
10,60,0,4,1,2,0.540443840436637,1,0
11,60,0,4,1,1,0.599577580054756,1,1
12,60,0,4,2,1,0.563602600479499,1,0
13,90,0,4,2,2,0.548828367493115,1,1
14,80,0,4,2,2,0.46359054784989,0,1
15,20,0,4,2,1,1.17051966383588,1,0
16,10,0,4,1,2,0.815209138672799,1,0
17,10,0,4,2,1,0.590929627011064,1,0
18,60,0,4,2,1,1.0087341980543,1,0
19,40,0,4,1,1,0.494507386058103,1,1
20,10,0,4,1,1,4.51366098725703,1,1
21,90,0,4,1,2,0.619815197540447,1,0
22,40,0,4,2,2,0.526705990545452,1,1
23,90,0,4,2,1,0.540363369218539,1,0
24,10,0,4,1,2,6.52751900273142,0,0
25,20,0,4,2,2,1.46117965801386,1,1
26,90,0,4,2,2,0.627529251156375,1,1
27,40,0,4,2,1,3.56577027228195,0,0
28,90,0,4,2,2,0.708201139175799,1,1
29,60,0,4,1,1,0.795932845794596,1,1
30,60,0,4,2,2,0.771241884329356,1,1
31,60,0,4,2,2,0.700947900768369,1,1
32,90,0,4,1,1,0.541608328057919,1,1
33,40,0,4,2,1,0.624742347630672,1,0
34,40,0,4,2,2,0.868802991928533,1,1
35,90,0,4,2,2,0.565264710749034,1,1
36,10,0,4,1,2,0.721853465831373,1,0
37,10,0,4,2,1,3.57521175127476,1,0
38,20,0,4,2,2,2.22371549118543,1,1
39,60,0,4,2,2,0.655341631150804,1,1
40,40,0,4,1,2,0.890082044585142,1,0
41,80,0,4,1,2,1.17870968859643,1,0
42,10,0,4,2,1,3.54277101129992,1,0
43,40,0,4,2,2,1.24859373777872,1,1
44,60,0,4,2,1,0.676249361247756,1,0
45,80,0,4,2,2,0.643189389666077,1,1
46,80,0,4,2,2,0.768932395440061,1,1
47,20,0,4,2,2,0.840431643475313,1,1
48,40,0,4,2,1,0.778796077880543,1,0
49,20,0,4,1,1,3.79130629013525,1,1
50,20,0,4,1,2,1.74907079164404,1,0
51,40,0,4,2,1,0.898570498626214,1,0
52,10,0,4,2,1,5.61413096822798,0,0
53,10,0,4,1,1,0.798215992050245,1,1
54,80,0,4,2,1,0.620880088477861,1,0
55,90,0,4,1,1,0.573680632340256,1,1
56,60,0,4,2,1,0.596788150549401,1,0
57,10,0,4,1,1,2.24718134105206,1,1
58,80,0,4,2,1,0.591786302975379,1,0
59,20,0,4,1,2,0.668071605730802,1,0
60,40,0,4,2,1,2.24194998800522,0,0
61,10,0,4,1,1,1.89090588252293,1,1
62,10,0,4,1,2,0.727028885914478,1,0
63,90,0,4,2,1,0.604673250636552,1,0
64,40,0,4,2,2,0.415438788419124,0,1
65,20,0,4,1,1,1.15831654140493,1,1
66,40,0,4,2,1,2.06808373052627,0,0
67,80,0,4,1,1,0.605171595059801,1,1
68,90,0,4,2,2,0.575083285919391,1,1
69,90,0,4,2,1,0.630096753186081,1,0
70,40,0,4,1,1,0.578071908850688,1,1
71,80,0,4,2,2,0.510292020451743,1,1
72,10,0,4,1,1,1.2206597487675,1,1
73,80,0,4,2,2,0.609937080880627,1,1
74,60,0,4,1,2,0.640370009001344,1,0
75,80,0,4,1,1,0.523864597547799,1,1
76,90,0,4,2,2,0.511483211477753,1,1
77,90,0,4,1,2,0.620660326152574,1,0
78,20,0,4,2,1,2.02639420953346,0,0
79,20,0,4,1,2,0.530906012456398,1,0
80,80,0,4,2,1,0.76625447103288,1,0
81,60,0,4,2,2,0.417899476597086,0,1
82,80,0,4,1,1,0.712146034755278,1,1
83,80,0,4,2,1,1.27242766250856,1,0
84,20,0,4,2,2,1.06058619153919,0,1
85,20,0,4,2,2,1.35800252313493,0,1
86,90,0,4,2,1,0.533703380846418,1,0
87,20,0,4,1,2,0.746716556430329,1,0
88,10,0,4,1,1,1.91332524531754,1,1
89,80,0,4,1,1,0.675376085797325,1,1
90,90,0,4,1,1,0.491778580646496,1,1
91,80,0,4,1,1,0.488271405396517,1,1
92,60,0,4,1,1,0.493630862853024,1,1
93,90,0,4,1,2,0.442295256594662,1,0
94,20,0,4,1,1,1.20894486672478,1,1
95,40,0,4,2,2,1.47075645858422,1,1
96,10,0,4,2,2,0.624108320800588,0,1
97,40,0,4,2,1,1.52577822556486,1,0
98,40,0,4,1,2,0.479034532618243,1,0
99,80,0,4,1,1,0.593319226172753,1,1
100,80,0,4,2,1,0.502835619263351,1,0
101,80,0,4,1,2,0.437834334559739,1,0
102,20,0,4,1,1,0.754779198439792,1,1
103,40,0,4,2,1,0.733710886619519,0,0
104,90,0,4,1,2,0.609372338629328,1,0
105,80,0,4,1,2,0.583110563922673,1,0
106,20,0,4,1,1,0.63362918846542,1,1
107,40,0,4,1,1,0.9520748591749,1,1
108,90,0,4,2,2,0.661502553441096,1,1
109,60,0,4,1,2,0.525635325931944,1,0
110,80,0,4,2,1,0.66974923282396,1,0
111,60,0,4,1,2,0.459686429181602,1,0
112,10,0,4,1,2,1.04211100266548,0,0
113,40,0,4,1,1,0.571569254330825,1,1
114,40,0,4,1,1,0.605022560805082,1,1
115,60,0,4,2,2,0.510669477516785,1,1
116,90,0,4,1,2,0.402870478108525,1,0
117,60,0,4,2,2,0.533850610721856,1,1
118,10,0,4,2,2,1.39490418508649,0,1
119,60,0,4,1,2,0.552346368494909,1,0
120,60,0,4,2,1,0.63359418528853,1,0
121,90,0,4,1,1,0.457812134642154,1,1
122,40,0,4,2,1,0.46305395255331,1,0
123,90,0,4,2,1,0.406953943020198,0,0
124,20,0,4,2,2,2.01013143878663,1,1
125,10,0,4,1,2,1.35664894618094,1,0
126,90,0,4,1,1,0.751112163241487,1,1
127,20,0,4,1,1,2.60705707612215,1,1
128,40,0,4,1,1,0.726210099994205,1,1
129,90,0,4,1,2,1.29393910744693,1,0
130,90,0,4,2,2,0.515449036785867,1,1
131,40,0,4,2,1,1.45598799933214,0,0
132,60,0,4,1,1,3.66303114633774,1,1
133,40,0,4,2,2,0.848395049630199,1,1
134,20,0,4,2,1,2.96562434145017,0,0
135,10,0,4,2,2,2.11083814239828,1,1
136,60,0,4,2,1,0.824385026411619,1,0
137,20,0,4,1,2,0.934452376910485,1,0
138,10,0,4,2,2,0.929500688507687,1,1
139,20,0,4,1,2,1.87081080378266,1,0
140,40,0,4,1,2,0.762695332232397,1,0
141,10,0,4,1,1,0.913712084700819,1,1
142,60,0,4,2,2,0.804383770620916,1,1
143,90,0,4,2,1,0.582775687973481,1,0
144,90,0,4,1,2,0.977129204373341,1,0
145,10,0,4,2,1,0.892721357289702,1,0
146,60,0,4,1,1,0.546680181985721,1,1
147,80,0,4,1,1,0.800266385136638,1,1
148,10,0,4,2,1,1.00260755722411,1,0
149,40,0,4,2,2,0.587244188063778,1,1
150,40,0,4,1,2,0.48842982185306,1,0
151,90,0,4,2,1,0.521262092341203,1,0
152,20,0,4,1,1,0.537969800585415,1,1
153,20,0,4,2,1,1.04256135300966,1,0
154,60,0,4,1,1,0.82288241526112,1,1
155,20,0,4,2,1,0.559103066683747,1,0
156,60,0,4,2,2,0.622150307288393,1,1
157,90,0,4,2,1,0.693141828582156,1,0
158,10,0,4,1,1,1.64814937772462,0,1
159,10,0,4,1,1,0.975752893311437,1,1
