Trial,Coherence,Practice,Block,Target_Direction,Distractor_Direction,RT,Acc,Congruency
1,20,1,3,2,2,3.35075363394571,1,1
2,10,1,3,2,2,1.46924064285122,1,1
3,80,1,3,1,2,0.668171564873774,1,0
4,60,1,3,2,2,0.661263659829274,1,1
5,40,1,3,1,2,0.731821867491817,1,0
6,10,1,3,1,2,0.82836257427698,1,0
7,20,1,3,1,2,1.02900251987739,1,0
8,40,1,3,2,2,0.577008364343783,1,1
9,60,1,3,1,2,0.546726963628316,1,0
10,20,1,3,1,1,1.54545782596688,1,1
11,40,1,3,2,1,0.865593017835636,0,0
12,20,1,3,2,1,4.05018885503523,1,0
13,90,1,3,2,1,0.614452796726255,1,0
14,90,1,3,2,2,0.518269339372637,1,1
15,10,1,3,1,1,0.873936055257218,1,1
16,60,1,3,1,1,0.479949826316442,1,1
17,80,1,3,1,1,0.474334514670772,1,1
18,10,1,3,2,1,0.868703974789241,1,0
19,80,1,3,2,2,0.606178322341293,1,1
20,80,1,3,2,1,0.519027502072277,1,0
21,60,1,3,2,1,0.574336932419101,1,0
22,90,1,3,1,2,0.452373417327181,1,0
23,40,1,3,1,1,0.597786208207253,1,1
24,90,1,3,1,1,0.448814996372676,1,1
1,60,0,4,1,2,0.717967084696284,1,0
2,80,0,4,1,2,0.461785316176247,1,0
3,90,0,4,2,2,0.560315794078633,1,1
4,80,0,4,1,2,0.404813412955264,1,0
5,20,0,4,2,1,0.704970061429776,1,0
6,90,0,4,2,1,0.500558066909434,1,0
7,10,0,4,2,1,0.48993765457999,0,0
8,40,0,4,2,2,0.82556375945569,0,1
9,20,0,4,1,1,0.409049525245791,1,1
10,60,0,4,1,1,0.471692673105281,1,1
11,20,0,4,1,2,0.444936855259584,1,0
12,10,0,4,1,2,2.0415293451515,1,0
13,40,0,4,2,1,0.969729785894742,0,0
14,80,0,4,1,2,0.463609814323718,1,0
15,10,0,4,2,1,0.302342726354254,0,0
16,80,0,4,1,2,0.456931054097367,1,0
17,10,0,4,2,2,0.378469694987871,0,1
18,10,0,4,1,1,0.900633414072217,0,1
19,10,0,4,2,1,1.11331663522287,0,0
20,80,0,4,1,1,0.483298588718753,1,1
21,80,0,4,2,1,0.622643191163661,1,0
22,80,0,4,2,2,0.753624187287642,1,1
23,10,0,4,2,1,0.599801600241335,0,0
24,20,0,4,1,2,0.623835826932918,1,0
25,90,0,4,1,1,0.516242399869952,1,1
26,60,0,4,1,1,0.378969483310357,1,1
27,80,0,4,2,1,0.632410535181407,1,0
28,90,0,4,1,1,0.455107999412576,1,1
29,40,0,4,2,1,1.90973461419344,0,0
30,20,0,4,1,1,0.675583588599693,1,1
31,10,0,4,2,1,0.510668226052076,0,0
